277, 425
278, 393
279, 394
280, 400
281, 403
282, 416
283, 435
284, 389
285, 399
286, 457
287, 514
288, 464
289, 431
290, 415
291, 412
292, 417
293, 410
294, 448
295, 463
296, 421
297, 469
298, 419
299, 518
300, 423
301, 424
302, 428
303, 483
304, 441
305, 502
306, 473
307, 432
308, 439
309, 437
310, 492
311, 437
312, 451
313, 483
314, 541
315, 483
316, 516
317, 490
318, 449
319, 441
320, 513
321, 456
322, 499
323, 480
324, 462
325, 476
326, 535
327, 507
328, 525
329, 463
330, 462
331, 623
332, 473
333, 510
334, 569
335, 516
336, 506
337, 469
338, 532
339, 480
340, 542
341, 524
342, 586
343, 485
344, 503
345, 534
346, 499
347, 485
348, 509
349, 541
350, 499
351, 590
352, 613
353, 508
354, 614
355, 543
356, 566
357, 593
358, 659
359, 499
360, 570
361, 548
362, 525
363, 649
364, 572
365, 532
366, 593
367, 604
368, 525
369, 615
370, 672
371, 508
372, 680
373, 514
374, 693
375, 517
376, 639
377, 626
378, 758
379, 820
380, 592
381, 559
382, 640
383, 625
384, 658
385, 635
386, 804
387, 738
388, 758
389, 638
390, 664
391, 697
392, 764
393, 544
394, 662
395, 551
396, 815
397, 727
398, 814
399, 653
400, 764
401, 765
402, 835
403, 807
404, 682
405, 723
406, 711
407, 686
408, 877
409, 775
410, 626
411, 802
412, 700
413, 896
414, 624
415, 801
416, 682
417, 688
418, 598
419, 724
420, 760
421, 687
422, 743
423, 645
424, 612
425, 648
426, 740
427, 691
428, 778
429, 764
430, 641
431, 760
432, 703
433, 712
434, 662
435, 700
436, 811
437, 702
438, 665
439, 858
440, 850
441, 718
442, 793
443, 695
444, 703
445, 893
446, 844
447, 848
448, 724
449, 756
450, 911
451, 996
452, 814
453, 811
454, 1003
455, 768
456, 771
457, 908
458, 719
459, 902
460, 716
461, 911
462, 920
463, 679
464, 870
465, 1007
466, 737
467, 771
468, 884
469, 785
470, 868
471, 809
472, 861
473, 687
474, 739
475, 4540
476, 745
477, 731
478, 693
479, 740
480, 657
481, 836
482, 756
483, 789
484, 753
485, 656
486, 796
487, 664
488, 669
489, 665
490, 747
491, 806
492, 749
493, 863
494, 705
495, 798
496, 718
497, 783
498, 762
499, 667
500, 811
501, 720
502, 859
503, 853
504, 825
505, 724
506, 787
507, 719
508, 769
509, 743
510, 818
511, 679
512, 772
513, 885
514, 868
515, 772
516, 826
517, 919
518, 781
519, 732
520, 776
521, 730
522, 777
523, 776
524, 781
525, 737
526, 735
527, 757
528, 749
529, 744
530, 793
531, 692
532, 748
533, 720
534, 749
535, 754
536, 938
537, 705
538, 706
539, 708
540, 799
541, 711
542, 706
543, 729
544, 762
545, 760
546, 759
547, 799
548, 718
549, 714
550, 746
551, 735
552, 771
553, 763
554, 766
555, 754
556, 724
557, 723
558, 714
559, 720
560, 772
561, 742
562, 779
563, 768
564, 726
565, 771
566, 729
567, 728
568, 825
569, 779
570, 780
571, 732
572, 752
573, 736
574, 732
575, 731
576, 792
577, 744
578, 782
579, 742
580, 744
581, 744
582, 761
583, 745
584, 749
585, 746
586, 794
587, 742
588, 757
589, 754
590, 754
591, 752
592, 787
593, 799
594, 761
595, 754
596, 789
597, 760
598, 769
599, 759
600, 816
601, 792
602, 771
603, 829
604, 808
605, 767
606, 772
607, 767
608, 772
609, 773
610, 824
611, 795
612, 835
613, 800
614, 827
615, 781
616, 787
617, 884
618, 807
619, 780
620, 786
621, 786
622, 787
623, 779
624, 795
625, 787
626, 793
627, 855
628, 798
629, 846
630, 799
631, 798
632, 822
633, 870
634, 800
635, 843
636, 801
637, 809
638, 850
639, 803
640, 809
641, 837
642, 812
643, 804
644, 819
645, 810
646, 909
647, 814
648, 824
649, 819
650, 820
651, 814
652, 837
653, 822
654, 868
655, 822
656, 831
657, 829
658, 833
659, 827
660, 835
661, 827
662, 859
663, 831
664, 882
665, 883
666, 889
667, 833
668, 912
669, 842
670, 840
671, 867
672, 869
673, 892
674, 870
675, 844
676, 997
677, 847
678, 899
679, 848
680, 858
681, 906
682, 854
683, 854
684, 877
685, 858
686, 925
687, 857
688, 865
689, 911
690, 872
691, 862
692, 875
693, 873
694, 877
695, 869
696, 931
697, 866
698, 874
699, 866
700, 874
701, 879
702, 888
703, 948
704, 885
705, 949
706, 884
707, 894
708, 883
709, 887
710, 885
711, 894
712, 908
713, 941
714, 978
715, 887
716, 916
717, 928
718, 890
719, 890
720, 899
721, 895
722, 898
723, 891
724, 933
725, 951
726, 917
727, 902
728, 929
729, 908
730, 900
731, 905
732, 952
733, 964
734, 908
735, 934
736, 916
737, 916
738, 915
739, 915
740, 919
741, 931
742, 943
743, 926
744, 933
745, 924
746, 919
747, 1094
748, 929
749, 926
750, 975
751, 944
752, 936
753, 980
754, 934
755, 953
756, 943
757, 985
758, 937
759, 948
760, 1011
761, 942
762, 961
763, 942
764, 943
765, 946
766, 987
767, 946
768, 958
769, 950
770, 958
771, 951
772, 960
773, 967
774, 960
775, 1013
776, 966
777, 961
778, 957
779, 1014
780, 966
781, 970
782, 963
783, 1014
784, 972
785, 1000
786, 1008
787, 1027
788, 973
789, 997
790, 972
791, 1078
792, 983
793, 985
794, 1025
795, 977
796, 1030
797, 1039
798, 989
799, 986
800, 1114
801, 993
802, 986
803, 992
804, 988
805, 996
806, 991
807, 1053
808, 1001
809, 1012
810, 995
811, 1021
812, 997
813, 1008
814, 997
815, 1001
816, 1002
817, 1014
818, 1012
819, 1012
820, 1007
821, 1019
822, 1063
823, 1061
824, 1041
825, 1098
826, 1015
827, 1089
828, 1020
829, 1033
830, 1067
831, 1042
832, 1098
833, 1033
834, 1027
835, 1021
836, 1028
837, 1036
838, 1030
839, 1084
840, 1037
841, 1040
842, 1029
843, 1079
844, 1043
845, 1043
846, 1085
847, 1036
848, 1041
849, 1050
850, 1195
851, 1041
852, 1045
853, 1053
854, 1052
855, 1051
856, 1085
857, 1109
858, 1054
859, 1077
860, 1055
861, 1155
862, 1078
863, 1129
864, 1088
865, 1062
866, 1064
867, 1134
868, 1068
869, 1074
870, 1065
871, 1123
872, 1070
873, 1075
874, 1067
875, 1124
876, 1093
877, 1113
878, 1119
879, 1239
880, 1081
881, 1083
882, 1082
883, 1086
884, 1186
885, 1090
886, 1116
887, 1102
888, 1086
889, 1143
890, 1087
891, 1108
892, 1185
893, 1096
894, 1094
895, 1186
896, 1101
897, 1130
898, 1105
899, 1153
900, 1151
901, 1139
902, 1095
903, 1105
904, 1178
905, 1097
906, 1127
907, 1141
908, 1136
909, 1146
910, 1148
911, 1101
912, 1179
913, 1108
914, 1100
915, 1171
916, 1123
917, 1143
918, 1108
919, 1152
920, 1103
921, 1152
922, 1213
923, 1165
924, 1194
925, 1153
926, 1098
927, 1106
928, 1107
929, 1157
930, 1135
931, 1160
932, 1217
933, 1162
934, 1159
935, 1111
936, 1129
937, 1115
938, 1191
939, 1142
940, 1189
941, 1124
942, 1134
943, 1163
944, 1231
945, 1140
946, 1173
947, 1148
948, 1154
949, 1174
950, 1159
951, 1131
952, 1188
953, 1141
954, 1229
955, 1154
956, 1203
957, 1168
958, 1184
959, 1133
960, 1195
961, 1191
962, 1274
963, 1150
964, 1234
965, 1252
966, 1212
967, 1222
968, 1172
969, 1174
970, 1272
971, 1163
972, 1176
973, 1275
974, 1218
975, 1175
976, 1178
977, 1230
978, 1230
979, 1205
980, 1241
981, 1193
982, 1214
983, 1234
984, 1188
985, 1235
986, 1219
987, 1189
988, 1193
989, 1217
990, 1241
991, 1185
992, 1194
993, 1230
994, 1235
995, 1208
996, 1193
997, 1204
998, 1198
999, 1201
1000, 1269
1001, 1243
1002, 1223
1003, 1208
1004, 1329
1005, 1213
1006, 1222
1007, 1245
1008, 1220
1009, 1215
1010, 1262
1011, 1212
1012, 1217
1013, 1218
1014, 1267
1015, 1243
1016, 1254
1017, 1361
1018, 1223
1019, 1237
1020, 1223
1021, 1313
1022, 1235
1023, 1220
1024, 1276
1025, 1234
1026, 1234
1027, 1238
1028, 1279
1029, 1242
1030, 1256
1031, 1330
1032, 1404
1033, 1291
1034, 1335
1035, 1243
1036, 1244
1037, 1273
1038, 1246
1039, 1286
1040, 1253
1041, 1326
1042, 1250
1043, 1280
1044, 1305
1045, 1257
1046, 1259
1047, 1255
1048, 1266
1049, 1268
1050, 1256
1051, 1366
1052, 1304
1053, 1272
1054, 1314
1055, 1269
1056, 1263
1057, 1276
1058, 1284
1059, 1337
1060, 1296
1061, 1311
1062, 1313
1063, 1337
1064, 1335
1065, 1284
1066, 1339
1067, 1354
1068, 1352
1069, 1339
1070, 1283
1071, 1303
1072, 1378
1073, 1394
1074, 1334
1075, 1479
1076, 1296
1077, 1300
1078, 1317
1079, 1352
1080, 1301
1081, 1352
1082, 1318
1083, 1347
1084, 1345
1085, 1305
1086, 1363
1087, 1303
1088, 1299
1089, 1378
1090, 1301
1091, 1376
1092, 1313
1093, 1361
1094, 1308
1095, 1333
1096, 1321
1097, 1410
1098, 1314
1099, 1365
1100, 1354
1101, 1327
1102, 1362
1103, 1352
1104, 1316
1105, 1341
1106, 1343
1107, 1349
1108, 1325
1109, 1332
1110, 1327
1111, 1329
1112, 1329
1113, 1408
1114, 1333
1115, 1329
1116, 1328
1117, 1346
1118, 1337
1119, 1329
1120, 1339
1121, 1348
1122, 1364
1123, 1344
1124, 1344
1125, 1356
1126, 1349
1127, 1401
1128, 1353
1129, 1357
1130, 1349
1131, 1422
1132, 1368
1133, 1411
1134, 1347
1135, 1347
1136, 1355
1137, 1433
1138, 1386
1139, 1432
1140, 1365
1141, 1368
1142, 1363
1143, 1457
1144, 1422
1145, 1448
1146, 1362
1147, 1383
1148, 1420
1149, 1428
1150, 1364
1151, 1415
1152, 1372
1153, 1381
1154, 1379
1155, 1376
1156, 1378
1157, 1415
1158, 1418
1159, 1434
1160, 1384
1161, 1462
1162, 1380
1163, 1439
1164, 1404
1165, 1436
1166, 1403
1167, 1381
1168, 1393
1169, 1392
1170, 1405
1171, 1490
1172, 1393
1173, 1401
1174, 1414
1175, 1405
1176, 1399
1177, 1440
1178, 1455
1179, 1463
1180, 1470
1181, 1454
1182, 1408
1183, 1401
1184, 1453
1185, 1417
1186, 1405
1187, 1421
1188, 5021
1189, 1425
1190, 1442
1191, 1418
1192, 1438
1193, 1426
1194, 1433
1195, 1424
1196, 1443
1197, 1472
1198, 1537
1199, 1577
1200, 1426
1201, 1543
1202, 1443
1203, 1474
1204, 1433
1205, 1493
1206, 1438
1207, 1450
1208, 1439
1209, 1491
1210, 1430
1211, 1488
1212, 1452
1213, 1445
1214, 1501
1215, 1432
1216, 1535
1217, 1468
1218, 1441
1219, 1448
1220, 1500
1221, 1457
1222, 1441
1223, 1478
1224, 1464
1225, 1477
1226, 1567
1227, 1505
1228, 1462
1229, 1466
1230, 1485
1231, 1455
1232, 1458
1233, 1466
1234, 1468
1235, 1471
1236, 1538
1237, 1569
1238, 1508
1239, 1494
1240, 1474
1241, 1529
1242, 1465
1243, 1470
1244, 1473
1245, 1539
1246, 1518
1247, 1471
1248, 1509
1249, 1535
1250, 1479
1251, 1489
1252, 1486
1253, 1491
1254, 1500
1255, 1549
1256, 1488
1257, 1498
1258, 1580
1259, 1533
1260, 1503
1261, 1501
1262, 1492
1263, 1491
1264, 1545
1265, 1505
1266, 1498
1267, 1503
1268, 1583
1269, 1529
1270, 1563
1271, 1514
1272, 1607
1273, 1511
1274, 1598
1275, 1507
1276, 1520
1277, 1583
1278, 1544
1279, 1512
1280, 1588
1281, 1524
1282, 1649
1283, 1519
1284, 1520
1285, 1525
1286, 1573
1287, 1536
1288, 1570
1289, 1552
1290, 1534
1291, 1540
1292, 1526
1293, 1631
1294, 1584
1295, 1528
1296, 1580
1297, 1590
1298, 1593
1299, 1536
1300, 1585
1301, 1545
1302, 1591
1303, 1541
1304, 1562
1305, 1594
1306, 1585
1307, 1545
1308, 1541
1309, 1560
1310, 1538
1311, 1541
1312, 1548
1313, 1582
1314, 1601
1315, 1555
1316, 1565
1317, 1584
1318, 1669
1319, 1617
1320, 1565
1321, 1562
1322, 1659
1323, 1578
1324, 1613
1325, 1595
1326, 1558
1327, 1565
1328, 1635
1329, 1623
1330, 1662
1331, 1585
1332, 1616
1333, 1677
1334, 1623
1335, 1576
1336, 1578
1337, 1584
1338, 1674
1339, 1580
1340, 1585
1341, 1601
1342, 1627
1343, 1634
1344, 1630
1345, 1600
1346, 1591
1347, 1626
1348, 1687
1349, 1714
1350, 1605
1351, 1590
1352, 1663
1353, 1599
1354, 1593
1355, 1591
1356, 1609
1357, 1665
1358, 1615
1359, 1663
1360, 1613
1361, 1606
1362, 1620
1363, 1648
1364, 1669
1365, 1614
1366, 1608
1367, 1614
1368, 1663
1369, 1665
1370, 1617
1371, 1609
1372, 1614
1373, 1699
1374, 1612
1375, 1610
1376, 1717
1377, 1639
1378, 1624
1379, 1687
1380, 1635
1381, 1678
1382, 1673
1383, 1622
1384, 1628
1385, 1634
1386, 1673
1387, 1646
1388, 1633
1389, 1642
1390, 1629
1391, 1630
1392, 1652
1393, 1644
1394, 1642
1395, 1637
1396, 1707
1397, 1663
1398, 1670
1399, 1659
1400, 1650
1401, 1656
1402, 1640
1403, 1654
1404, 1649
1405, 1659
1406, 1685
1407, 1650
1408, 1680
1409, 1662
1410, 1710
1411, 1658
1412, 1673
1413, 1659
1414, 1718
1415, 1714
1416, 1667
1417, 1721
1418, 1656
1419, 1659
1420, 1666
1421, 1686
1422, 1662
1423, 1678
1424, 1680
1425, 1724
1426, 1727
1427, 1686
1428, 1740
1429, 1677
1430, 1794
1431, 1677
1432, 1721
1433, 1712
1434, 1685
1435, 1734
1436, 1695
1437, 1692
1438, 1792
1439, 1681
1440, 1690
1441, 1693
1442, 1737
1443, 1739
1444, 1703
1445, 1699
1446, 1748
1447, 1745
1448, 1699
1449, 1804
1450, 1698
1451, 1709
1452, 1706
1453, 1712
1454, 1758
1455, 1743
1456, 1709
1457, 1767
1458, 1753
1459, 1738
1460, 1713
1461, 1740
1462, 1717
1463, 1716
1464, 1765
1465, 1735
1466, 1713
1467, 1717
1468, 1733
1469, 1744
1470, 1716
1471, 1719
1472, 1733
1473, 1737
1474, 1724
1475, 1752
1476, 1782
1477, 1733
1478, 1753
1479, 1808
1480, 1728
1481, 1735
1482, 1734
1483, 1808
1484, 1751
1485, 1764
1486, 1782
1487, 1733
1488, 1739
1489, 1754
1490, 1792
1491, 1740
1492, 1742
1493, 1761
1494, 1767
1495, 1769
1496, 1751
1497, 1817
1498, 1778
1499, 1753
1500, 1765
1501, 1824
1502, 1760
1503, 1750
1504, 1939
1505, 1810
1506, 1758
1507, 1812
1508, 1759
1509, 1763
1510, 1855
1511, 1774
1512, 1763
1513, 1771
1514, 1820
1515, 1772
1516, 1852
1517, 1782
1518, 1768
1519, 1780
1520, 1851
1521, 1777
1522, 1801
1523, 1774
1524, 1821
1525, 1843
1526, 1783
1527, 1830
1528, 1845
1529, 1791
1530, 1783
1531, 1793
1532, 1829
1533, 1912
1534, 1797
1535, 1804
1536, 1796
1537, 1854
1538, 1808
1539, 1791
1540, 1848
1541, 1801
1542, 1796
1543, 1797
1544, 1805
1545, 1820
1546, 1861
1547, 1811
1548, 1800
1549, 1837
1550, 1795
1551, 1799
1552, 1826
1553, 1825
1554, 1811
1555, 1827
1556, 1826
1557, 1829
1558, 1814
1559, 1821
1560, 1837
1561, 1838
1562, 1834
1563, 1819
1564, 1818
1565, 1839
1566, 1836
1567, 1819
1568, 1839
1569, 1829
1570, 1855
1571, 1860
1572, 1890
1573, 1901
1574, 1855
1575, 1883
1576, 1834
1577, 1857
1578, 1877
1579, 1835
1580, 1841
1581, 1844
1582, 1882
1583, 1835
1584, 1964
1585, 1862
1586, 1886
1587, 1848
1588, 1938
1589, 1851
1590, 1864
1591, 1861
1592, 1855
1593, 1930
1594, 1873
1595, 1904
1596, 1855
1597, 1875
1598, 1949
1599, 1908
1600, 1863
1601, 1873
1602, 1907
1603, 1943
1604, 1888
1605, 1875
1606, 1906
1607, 1918
1608, 1896
1609, 1886
1610, 1888
1611, 1888
1612, 1884
1613, 1893
1614, 1886
1615, 1885
1616, 1883
1617, 1889
1618, 1884
1619, 1925
1620, 1922
1621, 1944
1622, 1886
1623, 1909
1624, 1914
1625, 1914
1626, 1975
1627, 1892
1628, 1909
1629, 1953
1630, 1946
1631, 1936
1632, 1908
1633, 1969
1634, 1903
1635, 1926
1636, 2027
1637, 1936
1638, 1909
1639, 1962
1640, 1943
1641, 1957
1642, 1912
1643, 2012
1644, 1914
1645, 1964
1646, 1935
1647, 2020
1648, 2113
1649, 1921
1650, 1935
1651, 1927
1652, 1931
1653, 1991
1654, 1924
1655, 1970
1656, 1977
1657, 1984
1658, 1929
1659, 1990
1660, 1930
1661, 1955
1662, 2024
1663, 1924
1664, 2031
1665, 1953
1666, 1938
1667, 2035
1668, 2009
1669, 1995
1670, 1996
1671, 2017
1672, 2005
1673, 1995
1674, 2044
1675, 1952
1676, 2036
1677, 1957
1678, 2143
1679, 1948
1680, 2080
1681, 2016
1682, 1954
1683, 1975
1684, 1954
1685, 2053
1686, 2014
1687, 2050
1688, 2050
1689, 1970
1690, 1971
1691, 2017
1692, 2079
1693, 1991
1694, 2019
1695, 1966
1696, 1974
1697, 1987
1698, 2042
1699, 1995
1700, 2046
1701, 2071
1702, 2034
1703, 1986
1704, 2035
1705, 1983
1706, 1993
1707, 2025
1708, 1976
1709, 2102
1710, 1976
1711, 2066
1712, 2038
1713, 2041
1714, 1988
1715, 1998
1716, 1983
1717, 1998
1718, 2079
1719, 2150
1720, 1998
1721, 2051
1722, 2000
1723, 2009
1724, 2002
1725, 2052
1726, 2066
1727, 2033
1728, 2095
1729, 2017
1730, 2057
1731, 2012
1732, 2063
1733, 2034
1734, 2055
1735, 2017
1736, 2119
1737, 2021
1738, 2103
1739, 2012
1740, 2037
1741, 2092
1742, 2012
1743, 2069
1744, 2144
1745, 2041
1746, 2092
1747, 2093
1748, 2077
1749, 2074
1750, 2081
1751, 2120
1752, 2127
1753, 2092
1754, 2036
1755, 2027
1756, 2084
1757, 2136
1758, 2037
1759, 2046
1760, 2184
1761, 2193
1762, 2098
1763, 2076
1764, 2052
1765, 2048
1766, 2116
1767, 2050
1768, 2049
1769, 2112
1770, 2067
1771, 2172
1772, 2254
1773, 2080
1774, 2053
1775, 2051
1776, 2121
1777, 2108
1778, 2097
1779, 2132
1780, 2117
1781, 2068
1782, 2084
1783, 2066
1784, 2081
1785, 2086
1786, 2077
1787, 2095
1788, 2075
1789, 2156
1790, 2064
1791, 2072
1792, 2189
1793, 2084
1794, 2093
1795, 2129
1796, 2099
1797, 2128
1798, 2098
1799, 2084
1800, 2133
1801, 2085
1802, 2094
1803, 2088
1804, 2090
1805, 2107
1806, 2128
1807, 2154
1808, 2090
1809, 2185
1810, 2094
1811, 2098
1812, 2095
1813, 2161
1814, 2094
1815, 2097
1816, 2106
1817, 2121
1818, 2100
1819, 2165
1820, 2263
1821, 2120
1822, 2117
1823, 2209
1824, 2135
1825, 2149
1826, 2179
1827, 2160
1828, 2181
1829, 2189
1830, 2290
1831, 2127
1832, 2120
1833, 2122
1834, 2135
1835, 2117
1836, 2124
1837, 2121
1838, 2181
1839, 2110
1840, 2176
1841, 2152
1842, 2178
1843, 2135
1844, 2154
1845, 2182
1846, 2282
1847, 2205
1848, 2222
1849, 2218
1850, 2179
1851, 2186
1852, 2188
1853, 2142
1854, 2139
1855, 2139
1856, 2281
1857, 2148
1858, 2169
1859, 2164
1860, 2210
1861, 2152
1862, 2152
1863, 2168
1864, 2206
1865, 2164
1866, 2174
1867, 2157
1868, 2156
1869, 2239
1870, 2201
1871, 2162
1872, 2218
1873, 2165
1874, 2218
1875, 2163
1876, 2170
1877, 2170
1878, 2215
1879, 2176
1880, 2182
1881, 2185
1882, 2233
1883, 2172
1884, 2222
1885, 2193
1886, 2193
1887, 2180
1888, 2189
1889, 2230
1890, 2202
1891, 2186
1892, 2194
1893, 2232
1894, 2180
1895, 2269
1896, 2248
1897, 2192
1898, 2238
1899, 2193
1900, 2186
1901, 2195
1902, 2188
1903, 2283
1904, 2218
1905, 2218
1906, 2262
1907, 2197
1908, 2348
1909, 2314
1910, 2208
1911, 2216
1912, 2278
1913, 2267
1914, 2283
1915, 2284
1916, 2219
1917, 2273
1918, 2253
1919, 2325
1920, 2237
1921, 2238
1922, 2262
1923, 2279
1924, 2277
1925, 2283
1926, 2272
1927, 2285
1928, 2226
1929, 2249
1930, 2319
1931, 2319
1932, 2246
1933, 2307
1934, 2258
1935, 2337
1936, 2251
1937, 2299
1938, 2289
1939, 2287
1940, 2301
1941, 2307
1942, 2354
1943, 2255
1944, 2294
1945, 2240
1946, 2250
1947, 2242
1948, 2248
1949, 2308
1950, 2267
1951, 2357
1952, 2256
1953, 2303
1954, 2257
1955, 2352
1956, 2265
1957, 2349
1958, 2314
1959, 2331
1960, 2324
1961, 2312
1962, 2326
1963, 2306
1964, 2443
1965, 2440
1966, 2348
1967, 2274
1968, 7099
1969, 2340
1970, 2291
1971, 2471
1972, 2339
1973, 2357
1974, 2285
1975, 2413
1976, 2293
1977, 2335
1978, 2324
1979, 2325
1980, 2292
1981, 2283
1982, 2275
1983, 2442
1984, 2306
1985, 2289
1986, 2332
1987, 2438
1988, 2365
1989, 2292
1990, 2373
1991, 2295
1992, 2400
1993, 2318
1994, 2346
1995, 2387
1996, 2310
1997, 2312
1998, 2416
1999, 2359
2000, 2321
2001, 2310
2002, 2360
2003, 2301
2004, 2317
2005, 2311
2006, 2312
2007, 2375
2008, 2487
2009, 2317
2010, 2363
2011, 2329
2012, 2363
2013, 2330
2014, 2329
2015, 2362
2016, 2326
2017, 2327
2018, 2343
2019, 2425
2020, 2393
2021, 2347
2022, 2331
2023, 2393
2024, 2344
2025, 2354
2026, 2349
2027, 2339
2028, 2387
2029, 2388
2030, 2339
2031, 2342
2032, 2438
2033, 2376
2034, 2428
2035, 2399
2036, 2369
2037, 2353
2038, 2457
2039, 2385
2040, 2349
2041, 2475
2042, 2403
2043, 2441
2044, 2471
2045, 2360
2046, 2361
2047, 2349
2048, 2382
2049, 2367
2050, 2393
2051, 2428
2052, 2362
2053, 2380
2054, 2366
2055, 2384
2056, 2443
2057, 2803
2058, 2399
2059, 2378
2060, 2483
2061, 2408
2062, 2381
2063, 2382
2064, 2443
2065, 2416
2066, 2448
2067, 2398
2068, 2411
2069, 2460
2070, 2410
2071, 2434
2072, 2503
2073, 2401
2074, 2459
2075, 2412
2076, 2504
2077, 2445
2078, 2386
2079, 2404
2080, 2401
2081, 2488
2082, 2408
2083, 2556
2084, 2458
2085, 2533
2086, 2410
2087, 2411
2088, 2410
2089, 2497
2090, 2555
2091, 2407
2092, 2420
2093, 2530
2094, 2417
2095, 2439
2096, 2480
2097, 2522
2098, 2422
2099, 2447
2100, 2474
2101, 2443
2102, 2456
2103, 2424
2104, 2477
2105, 2444
2106, 2473
2107, 2492
2108, 2465
2109, 2512
2110, 2481
2111, 2442
2112, 2435
2113, 2532
2114, 2442
2115, 2464
2116, 2491
2117, 2491
2118, 2551
2119, 2548
2120, 2489
2121, 2507
2122, 2485
2123, 2560
2124, 2477
2125, 2568
2126, 2462
2127, 2511
2128, 2510
2129, 2464
2130, 2537
2131, 2533
2132, 2458
2133, 2547
2134, 2636
2135, 2471
2136, 2479
2137, 2536
2138, 2518
2139, 2524
2140, 2542
2141, 2555
2142, 2466
2143, 2516
2144, 2476
2145, 2583
2146, 2526
2147, 2521
2148, 2508
2149, 2504
2150, 2573
2151, 2533
2152, 2559
2153, 2583
2154, 2538
2155, 2485
2156, 2531
2157, 2493
2158, 2479
2159, 2568
2160, 2589
2161, 2555
2162, 2514
2163, 2490
2164, 2550
2165, 2589
2166, 2487
2167, 2538
2168, 2548
2169, 2502
2170, 2522
2171, 2548
2172, 2514
2173, 2511
2174, 2552
2175, 2502
2176, 2517
2177, 2511
2178, 2566
2179, 2499
2180, 2565
2181, 2532
2182, 2575
2183, 2588
2184, 2528
2185, 2594
2186, 2558
2187, 2578
2188, 2643
2189, 2600
2190, 2532
2191, 2576
2192, 2602
2193, 2619
2194, 2528
2195, 2592
2196, 2586
2197, 2596
2198, 2545
2199, 2534
2200, 2535
2201, 7730
2202, 2706
2203, 2607
2204, 2639
2205, 2584
2206, 2537
2207, 2572
2208, 2640
2209, 2603
2210, 2543
2211, 2549
2212, 2552
2213, 2554
2214, 2615
2215, 2541
2216, 2601
2217, 2650
2218, 2599
2219, 2653
2220, 2571
2221, 2628
2222, 2554
2223, 2565
2224, 2633
2225, 2579
2226, 2561
2227, 2710
2228, 2609
2229, 2582
2230, 2637
2231, 2621
2232, 2623
2233, 2652
2234, 2670
2235, 2633
2236, 2606
2237, 22577
2238, 2748
2239, 2617
2240, 2579
2241, 2635
2242, 2680
2243, 2709
2244, 2622
2245, 2632
2246, 2666
2247, 2598
2248, 2712
2249, 2645
2250, 2672
2251, 2709
2252, 2665
2253, 2654
2254, 2748
2255, 2747
2256, 2596
